id,scriptVersionId,languageName,aceLanguageName,isNotebook,versionNumber,forumTopicId,lastRunExecutionTimeSeconds,medal,title,totalComments,totalViews,totalVotes,totalLines,currentUrlSlug,scriptVersionDateCreated,dateEvaluated,cardImageUrl,lastRunTime,scriptUrl,scriptCommentsUrl,scriptInputUrl,scriptEditUrl,isGpuEnabled,author_id,author_displayName,author_userName,author_thumbnailUrl,author_profileUrl,author_performanceTier,author_thumbnailName,dataSources_0,dataSources_1,dataSources_2,categories_0,categories_1,categories_2,categories_3,categories_4,categories_5,categories_6,categories_7,categories_8,categories_9,categories_10,categories_11
27667852,98099769,Python,python,True,9,329193,50,BRONZE,UCL ⚽ EDA & Viz ⭐ 2021-22 ⭐ Players & Teams,7,455,17,536,ucl-eda-viz-2021-22-players-teams,2022-06-11T17:01:39.767Z,2022-06-11T17:01:43.060Z,https://www.kaggleusercontent.com/kf/98099769/eyJhbGciOiJkaXIiLCJlbmMiOiJBMTI4Q0JDLUhTMjU2In0..DZAXwlJimi0IKnDnb3o-8Q.Ye5c9hhuMjQ8I7qDwnLzky22GDO7arVxZynygSI-FDoUV3qGwkDn50sJ8I5OL2c1Gn7z6J7KsDwCKKzLY2qtcjZBzNg-heC1es9D6sDshh77Us_JGp3nghUcKQWurNZk4U-pIbT_ZunN1wON7nNTYJ4AwHg0VirMvkaZSwtHDbFiEQ6-1r0GkNcsmUpFffjJhHDuLGhhwdzLeViRciGs3Wy8azsoBMp6I95-VcD8y-fDca4Fr2kLbonZ5sB5M4cECX95-1W4FEYUxIx7Ek1n_5_JNG9fZrXxvOggsCfgmWcRjTV8n356PpdGfNXgSTmBDsFnIszc9eTMn7zSd9048wEY0U_OPyjU_ZKgxCuZvnlyFDvsNRmF7E96coosb1yJ8J38BX8_JgHd3870RqpG0jqeCzi57WOydwygSCT52G3QtQcTqEVntgOKOiPqDOePxrS7oP-KteLBivUkmSP1n-6xaZDYEFv14LW7G8JMaYtamdvKVBkcj6c4Sv18IJpB4H-holhoeFmbWtsDTUuj2LDbzcSwMzo23vIeDHTOdoH3uKUTkasCeImvh_EoXRxv569YIkN4YppLBV7bR_jFfkLQ5uHvdaBtBwsZkHB-9ywe8WvC9Js-Ej7Z_wcxWcxXk5Rs21KA2xgHY3xxffv6q9fbl7EaHnHNninK7Jvd1Dt3A_1C9G3hYu7bRI9wZLfi.k9jNJtoPMGI_3nOxu0SFag/__results___files/__results___100_0.png,2022-06-11T17:01:43.060Z,/code/azminetoushikwasi/ucl-eda-viz-2021-22-players-teams,/code/azminetoushikwasi/ucl-eda-viz-2021-22-players-teams/comments,/code/azminetoushikwasi/ucl-eda-viz-2021-22-players-teams/data,/code/azminetoushikwasi/ucl-eda-viz-2021-22-players-teams/edit,,7168168,Azmine Toushik Wasi,azminetoushikwasi,https://storage.googleapis.com/kaggle-avatars/thumbnails/7168168-kg.jpg,/azminetoushikwasi,EXPERT,7168168-kg.jpg,"{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3743824, 'mountSlug': 'ucl-202122-uefa-champions-league'}, 'name': 'UCL ⚽ 2021-22 ⭐ Players Data | Champions League', 'dataSourceUrl': '/datasets/azminetoushikwasi/ucl-202122-uefa-champions-league', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2226795/3723699/d2381a14b3b91cea913bf7ddccd075e3/dataset-thumbnail.jpg?t=2022-05-31-07-56-09'}",,,"{'id': 1219, 'name': 'research', 'fullPath': 'subject > science and technology > research', 'description': ""Research is our endeavor to systematically increase our knowledge about the world. Whether it's undertaken by greats like Einstein or underpaid graduate students, you'll find the fruits of their labor in this tag plus the kernels that make their work reproducible."", 'datasetCount': 334, 'competitionCount': 6, 'scriptCount': 246, 'totalCount': 586, 'tagUrl': '/tags/research'}","{'id': 2603, 'name': 'football', 'fullPath': 'subject > health and fitness > exercise > sports > football', 'description': 'Some call it association football, some call it soccer, most call it sport ball. Come analyze the teams and players of the beautiful game.', 'datasetCount': 1544, 'competitionCount': 5, 'scriptCount': 776, 'totalCount': 2325, 'tagUrl': '/tags/association-football'}","{'id': 4141, 'name': 'sports', 'fullPath': 'subject > health and fitness > exercise > sports', 'description': ""The sports tag covers the whole spectrum of sports around the world. We've got tennis, we've got football, and we've even got kitefoil racing."", 'datasetCount': 3536, 'competitionCount': 17, 'scriptCount': 3198, 'totalCount': 6751, 'tagUrl': '/tags/sports'}","{'id': 13201, 'name': 'exploratory data analysis', 'fullPath': 'technique > exploratory data analysis', 'datasetCount': 1605, 'scriptCount': 23034, 'totalCount': 24639, 'tagUrl': '/tags/eda'}","{'id': 13202, 'name': 'data cleaning', 'fullPath': 'analysis > data cleaning', 'datasetCount': 864, 'scriptCount': 8683, 'totalCount': 9547, 'tagUrl': '/tags/data-cleaning'}","{'id': 13208, 'name': 'data visualization', 'fullPath': 'technique > data visualization', 'description': 'The art of depicting data in a visual format. Using charts and graphs, it is easier to observe patterns, relationships, and outliers.', 'datasetCount': 1932, 'scriptCount': 25937, 'totalCount': 27869, 'tagUrl': '/tags/data-visualization'}","{'id': 13210, 'name': 'statistical analysis', 'fullPath': 'analysis > statistical analysis', 'datasetCount': 303, 'scriptCount': 1765, 'totalCount': 2068, 'tagUrl': '/tags/statistical-analysis'}","{'id': 13213, 'name': 'survey analysis', 'fullPath': 'analysis > survey analysis', 'datasetCount': 180, 'competitionCount': 4, 'scriptCount': 471, 'totalCount': 655, 'tagUrl': '/tags/survey-analysis'}","{'id': 13215, 'name': 'data analytics', 'fullPath': 'technique > data analytics', 'datasetCount': 1661, 'competitionCount': 6, 'scriptCount': 6139, 'totalCount': 7806, 'tagUrl': '/tags/marketing-analytics'}","{'id': 14101, 'name': 'tabular data', 'fullPath': 'data type > tabular data', 'datasetCount': 3907, 'competitionCount': 148, 'scriptCount': 3278, 'totalCount': 7333, 'tagUrl': '/tags/tabular-data'}",,
27506275,97800941,Python,python,True,13,328063,110,SILVER,Divorce Prediction & Reasons Analysis with PCA,12,470,31,488,divorce-xgboost-pca-analysis-with-shap-tsne,2022-06-08T10:16:49.323Z,2022-06-08T10:16:51.650Z,https://www.kaggleusercontent.com/kf/97800941/eyJhbGciOiJkaXIiLCJlbmMiOiJBMTI4Q0JDLUhTMjU2In0..v1HUEu8wNextPLaH4ld4fw.s8OkkinBu-0CYGx1RM9Eel77xg67fGffKyWjSkUZBl3xDljDWSO0o4TFYQ2qSkemrg0mxAvTavUeO2QnMJJ92gt14Uf5vJy9ILCzJ0ge4Uxro4QiwnXRYDsRIU8ysJiyJzYp-sQAcjxvNLuB1bVC08GX6-JR_2JQYO4nKO_rmKfmLtyd_PSM6gWYb8O8NnWUUlA1oG4Gq7ZUyUYAbj8_xOEVHKaoI7CjX_Qs7HEutfkZyy_h-55ToGphcNIpoipjWfpu64BV55eOrRYtseHwvBZoo5FQcmRHarTuZuMqN1m2qs0V36WcxIYVNurhLj3M2gwjumdp9qf1xGBYOUUdSRHIum3FQRPVpK5MT2pMghGw_Me7cVIfrszF7DyNIKsZrzUcYfRWixfg-C2-JZCFbUJI03BYpdoIbnCX91lIFiBBy7YYmI06yoWwZHLXI3JLL0m92WfAj0zgS2QPsH5K4_u4QjbzZVVZDhatDl5KFSfNhPfTqNzlBVPeVudI8GsWk0x6adUbEOWzWoJvnb6DNPcyATzoKHLqskulbU4_2JHPQI0l05MrTh3vmnhen68kIkVhOyCgXd3tzV3wFvhIG1f-41FlkjixDlqaZHl7zeIm9cytiBjKPE2FNkv6JVZhFkK3ebtTuxwIZUVBm16K-pi5-2JPH6fw-R4ADspyd7hD7GpyeVDg3zWg89_q_0mx.MimNfnh4pHbOTNu-KoWzag/__results___files/__results___36_0.png,2022-06-08T10:16:51.650Z,/code/azminetoushikwasi/divorce-xgboost-pca-analysis-with-shap-tsne,/code/azminetoushikwasi/divorce-xgboost-pca-analysis-with-shap-tsne/comments,/code/azminetoushikwasi/divorce-xgboost-pca-analysis-with-shap-tsne/data,/code/azminetoushikwasi/divorce-xgboost-pca-analysis-with-shap-tsne/edit,,7168168,Azmine Toushik Wasi,azminetoushikwasi,https://storage.googleapis.com/kaggle-avatars/thumbnails/7168168-kg.jpg,/azminetoushikwasi,EXPERT,7168168-kg.jpg,"{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 1384091, 'mountSlug': 'divorce-prediction'}, 'name': 'Divorce Prediction', 'dataSourceUrl': '/datasets/andrewmvd/divorce-prediction', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/807599/1383879/39c96b3939838135f8592ed918ae4be8/dataset-thumbnail.png?t=2020-07-30-18-59-23'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 2955773, 'mountSlug': 'predicting-divorce'}, 'name': 'Predicting Divorce', 'dataSourceUrl': '/datasets/csafrit2/predicting-divorce', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/1812142/2955773/1f39773dfd402117dad524124ed4633a/dataset-thumbnail.jpg?t=2021-12-22-05-37-59'}",,"{'id': 8100, 'name': 'people', 'fullPath': 'subject > people and society > people', 'description': 'This tag is for collections of information about, you guessed it, people.', 'datasetCount': 236, 'competitionCount': 2, 'scriptCount': 58, 'totalCount': 296, 'tagUrl': '/tags/people'}","{'id': 11000, 'name': 'people and society', 'fullPath': 'subject > people and society', 'datasetCount': 231, 'scriptCount': 70, 'totalCount': 301, 'tagUrl': '/tags/society-and-social-sciences'}","{'id': 13201, 'name': 'exploratory data analysis', 'fullPath': 'technique > exploratory data analysis', 'datasetCount': 1605, 'scriptCount': 23034, 'totalCount': 24639, 'tagUrl': '/tags/eda'}","{'id': 13208, 'name': 'data visualization', 'fullPath': 'technique > data visualization', 'description': 'The art of depicting data in a visual format. Using charts and graphs, it is easier to observe patterns, relationships, and outliers.', 'datasetCount': 1932, 'scriptCount': 25937, 'totalCount': 27869, 'tagUrl': '/tags/data-visualization'}","{'id': 13215, 'name': 'data analytics', 'fullPath': 'technique > data analytics', 'datasetCount': 1661, 'competitionCount': 6, 'scriptCount': 6139, 'totalCount': 7806, 'tagUrl': '/tags/marketing-analytics'}","{'id': 13302, 'name': 'classification', 'fullPath': 'technique > classification', 'datasetCount': 2463, 'competitionCount': 4, 'scriptCount': 14814, 'totalCount': 17281, 'tagUrl': '/tags/classification'}","{'id': 13306, 'name': 'feature engineering', 'fullPath': 'technique > feature engineering', 'datasetCount': 276, 'scriptCount': 6900, 'totalCount': 7176, 'tagUrl': '/tags/feature-engineering'}","{'id': 13403, 'name': 'xgboost', 'fullPath': 'packages > xgboost', 'description': 'A library that implements the gradient boosting framework onto a wide range of problems including regression and classification. It is optimized for speed and efficiency.', 'datasetCount': 53, 'scriptCount': 5739, 'totalCount': 5792, 'tagUrl': '/tags/xgboost'}","{'id': 13409, 'name': 'pca', 'fullPath': 'technique > pca', 'datasetCount': 38, 'scriptCount': 950, 'totalCount': 988, 'tagUrl': '/tags/pca'}","{'id': 14101, 'name': 'tabular data', 'fullPath': 'data type > tabular data', 'datasetCount': 3907, 'competitionCount': 148, 'scriptCount': 3278, 'totalCount': 7333, 'tagUrl': '/tags/tabular-data'}","{'id': 14201, 'name': 'binary classification', 'fullPath': 'technique > classification > binary classification', 'datasetCount': 557, 'competitionCount': 37, 'scriptCount': 4296, 'totalCount': 4890, 'tagUrl': '/tags/binary-classification'}","{'id': 16430, 'name': 'news', 'fullPath': 'subject > people and society > news', 'datasetCount': 4791, 'competitionCount': 1, 'scriptCount': 3020, 'totalCount': 7812, 'tagUrl': '/tags/news'}"
27051262,97606814,Python,python,True,6,324947,97,SILVER,Advanced Feature Engineering for Classification,16,636,36,354,feature-engineering-tutorial-housing-data,2022-06-06T09:14:07.677Z,2022-06-06T09:14:09.073Z,https://www.kaggleusercontent.com/kf/97606814/eyJhbGciOiJkaXIiLCJlbmMiOiJBMTI4Q0JDLUhTMjU2In0..U-XrEE0gvxx84UMFAsbZTg.ZV6VOTNThy0HcK2XQMLWTCoODgz2L4li6wp4QSzy7QIYBLQjY-bTKftKZXgFbSsI5qVGqbMJCuQ_jdCHSb24fFEYn7EyAb2dTJzfINYIZ2f_rRaa0sFU9zHNyHSeVCGTUjl6zUyypuQXCSAQt5QDJ-YMsG_Vdp3x1nvgZz7DpKAHchONiZbfNyxGegRM2sfUwQxYlYST0mWnQAw975V0sZxFMYnxn5X48eQT3XzRD4he6_KgfRjL47VeLAZNytiuRM5aJJkC8-o8riSGErQVq0x1_kw3uXPBrD9P8NXnYUjJ8jciJGdxib_iXdcLT0NvX_utSLlAp64PfAFWBIDoK-NynetUOPD5bUD0Ltl83uU7K-I0iW3Qh1csd2mXmRzxzv1dQK7HZUEqLTWhO5aSei3uJVj3f_3PfScOGc5blZKsRqepcunm1_Q6rhD7UDQS1VAIXIIrK2lAasNJrmo1HLKttwXAAapBvBNFwRNiVNcUltbnXhWaOy7sHJUXFjTh5PBY0vyHVXFKGK52CoRJAkQdZPm2hPQ-5-3NlvbEzKh2RopxzaV9dqO2Br9ru58qFf5xbpr8qTosyHwubnP52erjw2n9VfnoVTX6pTNT__bLMIZzc2PfYeCbkQ7iIG7rqxjz-ON2MLMNOIGYWDlwMhzp84tDEvqsOKuLJAbYiH0oLH-GmbmXKZC5k2RSUDH5.vc7zYDP-psf4hGb87Ine4g/__results___files/__results___19_0.png,2022-06-06T09:14:09.073Z,/code/azminetoushikwasi/feature-engineering-tutorial-housing-data,/code/azminetoushikwasi/feature-engineering-tutorial-housing-data/comments,/code/azminetoushikwasi/feature-engineering-tutorial-housing-data/data,/code/azminetoushikwasi/feature-engineering-tutorial-housing-data/edit,,7168168,Azmine Toushik Wasi,azminetoushikwasi,https://storage.googleapis.com/kaggle-avatars/thumbnails/7168168-kg.jpg,/azminetoushikwasi,EXPERT,7168168-kg.jpg,"{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 95503, 'mountSlug': 'ames-housing-dataset'}, 'name': 'Ames Housing Dataset', 'dataSourceUrl': '/datasets/prevek18/ames-housing-dataset', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/new-version-temp-images/default-backgrounds-61.png-2224146/dataset-thumbnail.png'}","{'reference': {'sourceId': 5407, 'mountSlug': 'house-prices-advanced-regression-techniques'}, 'name': 'House Prices - Advanced Regression Techniques', 'dataSourceUrl': '/competitions/house-prices-advanced-regression-techniques', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/5407/logos/thumb76_76.png'}",,"{'id': 13201, 'name': 'exploratory data analysis', 'fullPath': 'technique > exploratory data analysis', 'datasetCount': 1605, 'scriptCount': 23034, 'totalCount': 24639, 'tagUrl': '/tags/eda'}","{'id': 13208, 'name': 'data visualization', 'fullPath': 'technique > data visualization', 'description': 'The art of depicting data in a visual format. Using charts and graphs, it is easier to observe patterns, relationships, and outliers.', 'datasetCount': 1932, 'scriptCount': 25937, 'totalCount': 27869, 'tagUrl': '/tags/data-visualization'}","{'id': 13215, 'name': 'data analytics', 'fullPath': 'technique > data analytics', 'datasetCount': 1661, 'competitionCount': 6, 'scriptCount': 6139, 'totalCount': 7806, 'tagUrl': '/tags/marketing-analytics'}","{'id': 13306, 'name': 'feature engineering', 'fullPath': 'technique > feature engineering', 'datasetCount': 276, 'scriptCount': 6900, 'totalCount': 7176, 'tagUrl': '/tags/feature-engineering'}","{'id': 14101, 'name': 'tabular data', 'fullPath': 'data type > tabular data', 'datasetCount': 3907, 'competitionCount': 148, 'scriptCount': 3278, 'totalCount': 7333, 'tagUrl': '/tags/tabular-data'}",,,,,,,
27588167,97396794,Python,python,True,3,328702,373,SILVER,ML Foundation ➡️ Imputation : All Techniques,12,804,48,265,intro-to-imputation-different-techniques,2022-06-03T15:57:47.973Z,2022-06-03T15:57:51.773Z,https://www.kaggleusercontent.com/kf/97396794/eyJhbGciOiJkaXIiLCJlbmMiOiJBMTI4Q0JDLUhTMjU2In0..Xb6J4tNT0cRbMWRzsw94bw.mbTP5_GK4OcimOoRLfcF3Tt-JwnpcLlYSOIKg2RT-Zv3-8C-ySoGew7HNGqnrfl3R0SXT8j6DZIbhlILN84WF1y9Hhg9tFrciZRmDFZHnqJIRsfORSaOoQp6GURAcOtQm8CFrZ5X4fftFHygatJAzaXGTwriMJGsTt7oMTyqHmCv6hYcY1caaJgTKaZbAHE7_hLhvjo-XotgtxgbFgTbOSLkjO2j-pcfVJjerTDUfCC3xqDqCAYATXIfmEtdzqIpyWfpxnLrXUU7PFQCUD10r3OSUp52XGpW4z9BulTyAhbsda8CuRdyJL99UZ-UTCQ8eWEu_dGAwNsuGMY3VLfoMx-yK3x0qZplBKw121yGLobYq6vPShtH7CUbfqAddtrbouvjMWOLG2XXawM2p18DmUNjdblciSWz3zZpg_S80AWela1V1YqR10AAGIWuwTgjQjdAhmwxRtU03EwJmYSRm6QxdArLUr9SWTi6mCbGduL1pnJ4y8AgPY1Vl3yWTAFUi0o2C0BN5MAArVYvp2oyvFA1Wai45WsvGrpynoeI1d3NanXEgi9-4QfXJg7Jvs7UBxNqen072tl3X4qgrnvDyWjyhVih3sUrhxHwcwS8pH5MzVs0562KOMFrKtpovO_BkbxrXK18n-QKPQ46Z3UVsUoV-PWvUWDdd3vT8xrSUWnqphpjmwsKq3lHB3Uzkaxz.DK1ZMLKhAZ8aVIeasOOUiw/__results___files/__results___12_1.png,2022-06-03T15:57:51.773Z,/code/azminetoushikwasi/intro-to-imputation-different-techniques,/code/azminetoushikwasi/intro-to-imputation-different-techniques/comments,/code/azminetoushikwasi/intro-to-imputation-different-techniques/data,/code/azminetoushikwasi/intro-to-imputation-different-techniques/edit,True,7168168,Azmine Toushik Wasi,azminetoushikwasi,https://storage.googleapis.com/kaggle-avatars/thumbnails/7168168-kg.jpg,/azminetoushikwasi,EXPERT,7168168-kg.jpg,"{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3726229, 'mountSlug': 'ucl-202122-uefa-champions-league'}, 'name': 'UCL ⚽ 2021-22 ⭐ Players Data | Champions League', 'dataSourceUrl': '/datasets/azminetoushikwasi/ucl-202122-uefa-champions-league', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2226795/3723699/d2381a14b3b91cea913bf7ddccd075e3/dataset-thumbnail.jpg?t=2022-05-31-07-56-09'}","{'reference': {'sourceId': 33106, 'mountSlug': 'tabular-playground-series-jun-2022'}, 'name': 'Tabular Playground Series - Jun 2022', 'dataSourceUrl': '/competitions/tabular-playground-series-jun-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/33106/logos/thumb76_76.png?t=2021-12-30-01-27-22'}",,"{'id': 6603, 'name': 'categorical data', 'fullPath': 'data type > categorical data', 'description': 'Categorical data are observations that fall into discrete categories, like dog breed, dog color or whether or not a dog likes chew toys.', 'datasetCount': 838, 'competitionCount': 2, 'scriptCount': 1252, 'totalCount': 2092, 'tagUrl': '/tags/categorical-data'}","{'id': 13201, 'name': 'exploratory data analysis', 'fullPath': 'technique > exploratory data analysis', 'datasetCount': 1605, 'scriptCount': 23034, 'totalCount': 24639, 'tagUrl': '/tags/eda'}","{'id': 13202, 'name': 'data cleaning', 'fullPath': 'analysis > data cleaning', 'datasetCount': 864, 'scriptCount': 8683, 'totalCount': 9547, 'tagUrl': '/tags/data-cleaning'}","{'id': 13208, 'name': 'data visualization', 'fullPath': 'technique > data visualization', 'description': 'The art of depicting data in a visual format. Using charts and graphs, it is easier to observe patterns, relationships, and outliers.', 'datasetCount': 1932, 'scriptCount': 25937, 'totalCount': 27869, 'tagUrl': '/tags/data-visualization'}","{'id': 13215, 'name': 'data analytics', 'fullPath': 'technique > data analytics', 'datasetCount': 1661, 'competitionCount': 6, 'scriptCount': 6139, 'totalCount': 7806, 'tagUrl': '/tags/marketing-analytics'}","{'id': 14101, 'name': 'tabular data', 'fullPath': 'data type > tabular data', 'datasetCount': 3907, 'competitionCount': 148, 'scriptCount': 3278, 'totalCount': 7333, 'tagUrl': '/tags/tabular-data'}","{'id': 16580, 'name': 'gpu', 'fullPath': 'subject > science and technology > computer science > accelerators > gpu', 'description': 'A generalized processor that excels at small-to-medium-scale matrix operations. It is traditionally used for training machine learning models on very large datasets.', 'datasetCount': 91, 'scriptCount': 2237724, 'totalCount': 2237815, 'tagUrl': '/tags/gpu'}",,,,,
27312064,97234838,Python,python,True,9,326770,47,SILVER,ML Foundation ➡️ Bias-Variance Tradeoff ,17,490,27,596,bias-variance-tradeoff-with-numpy-seaborn,2022-06-01T19:00:44.433Z,2022-06-01T19:00:46.817Z,https://www.kaggleusercontent.com/kf/97234838/eyJhbGciOiJkaXIiLCJlbmMiOiJBMTI4Q0JDLUhTMjU2In0..4Fvx0QM_1ZhHoA754J53dw.dHUO14E9ZeLVy-FUF7t7dbxHDF1q-C3RDhbwa3brjgtSklqSjkT9lx1XQZH2seoXXIwayXf0wTzUDakLew4VwJvlco9Pt9jEm2oDavWk-rw6pVs86F_2E-c24fuhJklnRfrtoI-PopeQ0BE8S4iDF8NHWr1SSkDWAwXXgrF2xXBoiMMavPZLHzLZzn9SZeb5I880bY5Ffm7To3E4jdpplojjQXezhPuc4ACzTxbuxS0-QAh0BWQNQvZULhLbczjglpC9iegPJkMeuxIoTA8eGgc0bgYijCBr2pJnWHKKaHWsCTVMfx2khrodKQDKuqAS2S22RjutQKVv0FjcJPHLbyTuSsQ17BrWQsXD9WoLjdWKYNHUlMsR2VayjXkqqt_4ysBprAL4ieWaBxmDLEB3Cf0YSSLNNcM84_TMxTP58rX6sOcZ0lv1kBqeM-59wYbRqvTilRaEpSIz2Q8ExXKI5QWWsXLBMpEuUfH52YzYIUdQ6xKJu5qL6g1xZfbByWZXESTdzcv5iDHGdf-8IMzMKy1weyeMs3iqFUy4BekOMt17aZf8zthrGUIZvyOHXUiryJMY2wNtsZl2PbndM-Hp6FaBRrcxMfphKQar3PL2LIaN4epI2HeTnlrT5ObmPoubX_M4Dm-RaGToSXUIG4IUA1diE65hXjtxl6ILb_2jIZfwXl3O_EoTw5VZkEYqDL4q.x5SKidNfnuazPVmO95qBWw/__results___files/__results___24_0.png,2022-06-01T19:00:46.817Z,/code/azminetoushikwasi/bias-variance-tradeoff-with-numpy-seaborn,/code/azminetoushikwasi/bias-variance-tradeoff-with-numpy-seaborn/comments,/code/azminetoushikwasi/bias-variance-tradeoff-with-numpy-seaborn/data,/code/azminetoushikwasi/bias-variance-tradeoff-with-numpy-seaborn/edit,,7168168,Azmine Toushik Wasi,azminetoushikwasi,https://storage.googleapis.com/kaggle-avatars/thumbnails/7168168-kg.jpg,/azminetoushikwasi,EXPERT,7168168-kg.jpg,"{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3658738, 'mountSlug': 'gameloft-android-games-collection-2022'}, 'name': '✅ Gameloft 🎡 Android Games Data + Reviews ▶ 2022', 'dataSourceUrl': '/datasets/azminetoushikwasi/gameloft-android-games-collection-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2144909/3569834/149d246170bc2711df74f72f17d49d39/dataset-thumbnail.png?t=2022-05-03-11-05-11'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3683157, 'mountSlug': '-epzs-of-bangladesh-investors-data'}, 'name': '🏭 Export Processing Zones 🏤 Investment Data', 'dataSourceUrl': '/datasets/azminetoushikwasi/-epzs-of-bangladesh-investors-data', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2193030/3663337/6c8b548d6123a573f0d41a5aa3c335ea/dataset-thumbnail.jpg?t=2022-05-19-13-49-26'}",,"{'id': 6602, 'name': 'bayesian statistics', 'fullPath': 'technique > bayesian statistics', 'datasetCount': 25, 'scriptCount': 231, 'totalCount': 256, 'tagUrl': '/tags/bayesian-statistics'}","{'id': 13201, 'name': 'exploratory data analysis', 'fullPath': 'technique > exploratory data analysis', 'datasetCount': 1605, 'scriptCount': 23034, 'totalCount': 24639, 'tagUrl': '/tags/eda'}","{'id': 13210, 'name': 'statistical analysis', 'fullPath': 'analysis > statistical analysis', 'datasetCount': 303, 'scriptCount': 1765, 'totalCount': 2068, 'tagUrl': '/tags/statistical-analysis'}","{'id': 13315, 'name': 'model comparison', 'fullPath': 'technique > model comparison', 'datasetCount': 80, 'scriptCount': 2697, 'totalCount': 2777, 'tagUrl': '/tags/model-comparison'}","{'id': 16070, 'name': 'model explainability', 'fullPath': 'technique > model explainability', 'description': 'Some see machine learning models as ""black boxes"" that are difficult to interpret and explain. For this challenge, you\'re encouraged to use concepts such as feature importance, perturbation importance, and partial dependence plots to explain the predictions of an ML model.', 'datasetCount': 33, 'scriptCount': 1693, 'totalCount': 1726, 'tagUrl': '/tags/model-explainability'}",,,,,,,
