id,scriptVersionId,languageName,aceLanguageName,isNotebook,versionNumber,forumTopicId,lastRunExecutionTimeSeconds,medal,title,totalComments,totalViews,totalVotes,totalLines,currentUrlSlug,scriptVersionDateCreated,dateEvaluated,lastRunTime,scriptUrl,scriptCommentsUrl,scriptInputUrl,scriptEditUrl,hasDataOutputFiles,cardImageUrl,isGpuEnabled,author_id,author_displayName,author_userName,author_thumbnailUrl,author_profileUrl,author_performanceTier,author_thumbnailName,dataSources_0,dataSources_1,dataSources_2,dataSources_3,dataSources_4,dataSources_5,dataSources_6,dataSources_7,dataSources_8,dataSources_9,dataSources_10,dataSources_11,dataSources_12,dataSources_13,categories_0,categories_1,categories_2,categories_3,categories_4,categories_5,categories_6,categories_7,categories_8,categories_9,categories_10,categories_11
26802151,99924558,Python,python,True,13,323281,71,SILVER,➡️ Intro to Cross Validation ✅ Different Methods,11,1116,46,342,intro-to-cross-validation-different-methods,2022-07-03T14:38:09.453Z,2022-07-03T14:38:15.093Z,2022-07-03T14:38:15.093Z,/code/azminetoushikwasi/intro-to-cross-validation-different-methods,/code/azminetoushikwasi/intro-to-cross-validation-different-methods/comments,/code/azminetoushikwasi/intro-to-cross-validation-different-methods/data,/code/azminetoushikwasi/intro-to-cross-validation-different-methods/edit,True,,,7168168,Azmine Toushik Wasi,azminetoushikwasi,https://storage.googleapis.com/kaggle-avatars/thumbnails/7168168-kg.jpg,/azminetoushikwasi,MASTER,7168168-kg.jpg,"{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3810619, 'mountSlug': 'parts-of-speech-collection-2022'}, 'name': '📕 Words - Parts of Speech 📰 Collection 2022 📌', 'dataSourceUrl': '/datasets/azminetoushikwasi/parts-of-speech-collection-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2141804/3564023/ed3ac2570640b111eb6eef3968a7471a/dataset-thumbnail.png?t=2022-05-02-10-26-20'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3828856, 'mountSlug': 'woman-harassment-dataset-200121-bangladesh'}, 'name': 'Woman Harassment Dataset 2001-21 | Bangladesh', 'dataSourceUrl': '/datasets/azminetoushikwasi/woman-harassment-dataset-200121-bangladesh', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2279848/3828856/ee7d4b6039c0656bc3e8bb754d479188/dataset-thumbnail.png?t=2022-06-19-10-56-02'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3891272, 'mountSlug': 'bestseller-selfhelp-books-inforeviewssentiment'}, 'name': '📑 Top Self-Help Books 📚📕 2022 Collection 📌', 'dataSourceUrl': '/datasets/azminetoushikwasi/bestseller-selfhelp-books-inforeviewssentiment', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2138823/3558431/b1b30299111be988d7af529c8606a5a2/dataset-thumbnail.jpg?t=2022-05-01-09-20-03'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3891565, 'mountSlug': 'happiness-books-quotes-reviews-sentiments'}, 'name': 'Bestseller Happiness Books 📚 Reviews, Quotes', 'dataSourceUrl': '/datasets/azminetoushikwasi/happiness-books-quotes-reviews-sentiments', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2141328/3563148/5d0b0a7b973176f96b41d20aef9b6110/dataset-thumbnail.png?t=2022-05-02-07-29-59'}","{'reference': {'sourceId': 3136, 'mountSlug': 'titanic'}, 'name': 'Titanic - Machine Learning from Disaster', 'dataSourceUrl': '/competitions/titanic', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/3136/logos/thumb76_76.png'}","{'reference': {'sourceId': 5407, 'mountSlug': 'house-prices-advanced-regression-techniques'}, 'name': 'House Prices - Advanced Regression Techniques', 'dataSourceUrl': '/competitions/house-prices-advanced-regression-techniques', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/5407/logos/thumb76_76.png'}","{'reference': {'sourceId': 8587, 'mountSlug': 'competitive-data-science-predict-future-sales'}, 'name': 'Predict Future Sales', 'dataSourceUrl': '/competitions/competitive-data-science-predict-future-sales', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/8587/logos/thumb76_76.png?t=2018-02-17-15-25-52'}","{'reference': {'sourceId': 29781, 'mountSlug': 'store-sales-time-series-forecasting'}, 'name': 'Store Sales - Time Series Forecasting', 'dataSourceUrl': '/competitions/store-sales-time-series-forecasting', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/29781/logos/thumb76_76.png?t=2021-09-22-20-00-45'}","{'reference': {'sourceId': 33105, 'mountSlug': 'tabular-playground-series-may-2022'}, 'name': 'Tabular Playground Series - May 2022', 'dataSourceUrl': '/competitions/tabular-playground-series-may-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/33105/logos/thumb76_76.png?t=2021-12-30-01-26-33'}","{'reference': {'sourceId': 33106, 'mountSlug': 'tabular-playground-series-jun-2022'}, 'name': 'Tabular Playground Series - Jun 2022', 'dataSourceUrl': '/competitions/tabular-playground-series-jun-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/33106/logos/thumb76_76.png?t=2021-12-30-01-27-22'}","{'reference': {'sourceId': 33107, 'mountSlug': 'tabular-playground-series-jul-2022'}, 'name': 'Tabular Playground Series - Jul 2022', 'dataSourceUrl': '/competitions/tabular-playground-series-jul-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/33107/logos/thumb76_76.png?t=2021-12-30-01-27-55'}","{'reference': {'sourceId': 34349, 'mountSlug': 'jpx-tokyo-stock-exchange-prediction'}, 'name': 'JPX Tokyo Stock Exchange Prediction', 'dataSourceUrl': '/competitions/jpx-tokyo-stock-exchange-prediction', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/34349/logos/thumb76_76.png?t=2022-03-28-08-13-20'}","{'reference': {'sourceId': 34377, 'mountSlug': 'spaceship-titanic'}, 'name': 'Spaceship Titanic', 'dataSourceUrl': '/competitions/spaceship-titanic', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/34377/logos/thumb76_76.png?t=2022-02-11-22-07-57'}","{'reference': {'sourceId': 35887, 'mountSlug': 'AI4Code'}, 'name': 'Google AI4Code – Understand Code in Python Notebooks', 'dataSourceUrl': '/competitions/AI4Code', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/35887/logos/thumb76_76.png?t=2022-05-09-23-41-45'}","{'id': 13201, 'name': 'exploratory data analysis', 'fullPath': 'technique > exploratory data analysis', 'datasetCount': 1663, 'scriptCount': 23370, 'totalCount': 25033, 'tagUrl': '/tags/eda'}","{'id': 13202, 'name': 'data cleaning', 'fullPath': 'analysis > data cleaning', 'datasetCount': 903, 'scriptCount': 8856, 'totalCount': 9759, 'tagUrl': '/tags/data-cleaning'}","{'id': 13210, 'name': 'statistical analysis', 'fullPath': 'analysis > statistical analysis', 'datasetCount': 313, 'scriptCount': 1805, 'totalCount': 2118, 'tagUrl': '/tags/statistical-analysis'}","{'id': 13215, 'name': 'data analytics', 'fullPath': 'technique > data analytics', 'datasetCount': 1739, 'competitionCount': 6, 'scriptCount': 6395, 'totalCount': 8140, 'tagUrl': '/tags/marketing-analytics'}","{'id': 13315, 'name': 'model comparison', 'fullPath': 'technique > model comparison', 'datasetCount': 82, 'scriptCount': 2726, 'totalCount': 2808, 'tagUrl': '/tags/model-comparison'}",,,,,,,
28390671,99799328,Python,python,True,1,334481,6,GOLD,"Clustering : Different Techniques, Algorithms",8,521,57,645,intro-to-clustering-techniques-algorithms,2022-07-01T18:28:18.823Z,2022-07-01T18:28:34.500Z,2022-07-01T18:28:34.500Z,/code/azminetoushikwasi/intro-to-clustering-techniques-algorithms,/code/azminetoushikwasi/intro-to-clustering-techniques-algorithms/comments,/code/azminetoushikwasi/intro-to-clustering-techniques-algorithms/data,/code/azminetoushikwasi/intro-to-clustering-techniques-algorithms/edit,,https://www.kaggleusercontent.com/kf/99799328/eyJhbGciOiJkaXIiLCJlbmMiOiJBMTI4Q0JDLUhTMjU2In0..Sf1nmDGf4aii6vjChqZBaQ.I_TfDvFjb6K-8wKV9n8UPw49GkV9YOgRuVJD5Z9VqfAIyKwvPI84CQTPm1sdWVSdMCoWrKHD0C4iz6t5tnV_kwI5QKSTX3IPx-ycZSoA90iINY0ujix4MsfljuRPsM1jCFZ_ctyRbfS0jOqDlUA6eBRW5kFfNesowdShFSEpvlkKlIrOeHykD8DW8hhsJidHCvRYL2olCZZouwydyEElQNAY_nG-56nUJcOVcCapdgtEsbZlAmBCdDJqBVimmt_kDriYw6DPM-nt_qcClw7DRQ9WTovyR7dR5Q46golsMx3H6V57UeRTCoLb_5FG7kXB9nfx-uZStdFFHKNjggoh-op9e8et-f9If_LqMEwydzOK0Tnu6DcaHsHyDEjIlpgi-o160FXENk5-fqWEg3Rk_EsGwYS8paT4J12l-JSUOow3KHMQlyHSsDxOI8ye5NYFeJRVBi5tEQ7kRz9EfBlm2N01jLVd5shhcFIHqyajZjJRjf8LPGR84f3ovbmvdasxI848G8nkeE8FyoyZVcirBHZUYSLmEQM7rVVlpj6dV1VBfEZe3iH2x4bCbLG0Zo1bEhPgNGHh1YpHTSOKSmx1BAjFs6iEEHmyEcNWhg40h7bdY3Q7sM1r364vebWdJO6Nl5WuZKnzyZ5OtUtMaKrzsexBGslwENTK0y774bVChk1rsWYzjUUf_mkIRTyVS_S7.U1YGm9fpp3F52S_lDqPsTg/__results___files/__results___4_1.png,,7168168,Azmine Toushik Wasi,azminetoushikwasi,https://storage.googleapis.com/kaggle-avatars/thumbnails/7168168-kg.jpg,/azminetoushikwasi,MASTER,7168168-kg.jpg,"{'reference': {'sourceId': 33107, 'mountSlug': 'tabular-playground-series-jul-2022'}, 'name': 'Tabular Playground Series - Jul 2022', 'dataSourceUrl': '/competitions/tabular-playground-series-jul-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/33107/logos/thumb76_76.png?t=2021-12-30-01-27-55'}",,,,,,,,,,,,,,"{'id': 6603, 'name': 'categorical data', 'fullPath': 'data type > categorical data', 'description': 'Categorical data are observations that fall into discrete categories, like dog breed, dog color or whether or not a dog likes chew toys.', 'datasetCount': 873, 'competitionCount': 2, 'scriptCount': 1290, 'totalCount': 2165, 'tagUrl': '/tags/categorical-data'}","{'id': 12125, 'name': 'programming', 'fullPath': 'subject > science and technology > computer science > programming', 'description': 'The programming tag contains datsets and kernels from coder surveys, revision histories, and bug triaging.', 'datasetCount': 4521, 'scriptCount': 86111, 'totalCount': 90632, 'tagUrl': '/tags/programming'}","{'id': 13201, 'name': 'exploratory data analysis', 'fullPath': 'technique > exploratory data analysis', 'datasetCount': 1663, 'scriptCount': 23370, 'totalCount': 25033, 'tagUrl': '/tags/eda'}","{'id': 13215, 'name': 'data analytics', 'fullPath': 'technique > data analytics', 'datasetCount': 1739, 'competitionCount': 6, 'scriptCount': 6395, 'totalCount': 8140, 'tagUrl': '/tags/marketing-analytics'}","{'id': 13304, 'name': 'clustering', 'fullPath': 'technique > clustering', 'datasetCount': 401, 'scriptCount': 1927, 'totalCount': 2328, 'tagUrl': '/tags/clustering'}","{'id': 13315, 'name': 'model comparison', 'fullPath': 'technique > model comparison', 'datasetCount': 82, 'scriptCount': 2726, 'totalCount': 2808, 'tagUrl': '/tags/model-comparison'}","{'id': 14101, 'name': 'tabular data', 'fullPath': 'data type > tabular data', 'datasetCount': 4080, 'competitionCount': 149, 'scriptCount': 3379, 'totalCount': 7608, 'tagUrl': '/tags/tabular-data'}","{'id': 16070, 'name': 'model explainability', 'fullPath': 'technique > model explainability', 'description': 'Some see machine learning models as ""black boxes"" that are difficult to interpret and explain. For this challenge, you\'re encouraged to use concepts such as feature importance, perturbation importance, and partial dependence plots to explain the predictions of an ML model.', 'datasetCount': 35, 'scriptCount': 1697, 'totalCount': 1732, 'tagUrl': '/tags/model-explainability'}",,,,
27588167,99761412,Python,python,True,7,328702,85,GOLD, Imputation : Different Techniques with Codes,27,3656,136,357,intro-to-imputation-different-techniques,2022-07-01T08:32:18.957Z,2022-07-01T08:32:21.737Z,2022-07-01T08:32:21.737Z,/code/azminetoushikwasi/intro-to-imputation-different-techniques,/code/azminetoushikwasi/intro-to-imputation-different-techniques/comments,/code/azminetoushikwasi/intro-to-imputation-different-techniques/data,/code/azminetoushikwasi/intro-to-imputation-different-techniques/edit,True,https://www.kaggleusercontent.com/kf/99761412/eyJhbGciOiJkaXIiLCJlbmMiOiJBMTI4Q0JDLUhTMjU2In0..ZPJvbyzR8EsTOAv7Nqyq7w.ZI02sITUfGFf5GvlMQs0gRt2tXh3Yr3WPf_-RyfDkVHoGHmuZCVb-2LuIxq1jfRGdU7QEUKBZst6WjnWlVmBWggQ43Vo6C30zccqZnXJY8QhiEHGR2VVp-8z-QcEUscTuJIw1k9jC3AlRDHAxeDWnuqA-F67daMwfiwozC82vL7cQef3SRYhoFnHclslnDgFMxaaWMIk3xKl1qzAjZifSY5eXoe0jO8bEGHyYBjU-rUS3s12oFalQHMQS5hTRF0FtIk5FjZ-rRRfX-OGfV0t4dKl9B2QGeYABhZitbrPTSm5C9wXybDHo3YLXaszCtpZYSXXg_VG6wkujrEJGcZ-soMLhY_-kA6pRz8KZLUt59tuw8iTgMdVAZvuS9JLehapfetRwX_q-LCYerTjEdiQL9fCuS0q9I9BQRYXCVtkdCCTmKB_XHqz3_HLD2H_JMxRj7tkOBjjFTYySeTnXlVi_vfbrV_0vdzAana94Si1iaucL_5hANTih8QHUvDsaRyMJsym8-lr1qBMGPtEOANKxqztutvYUxwzOj5cUIrI_pDLZvA1RyOR_8COAAWW3cJ1700yILrrFlIv3IVPsfKDlfQlf-t7RRxUuGCdvSsVRmI2yYu5jY1u7m3_SqGdRfB51Ad5YFFZxonfRORCZxeHY2xIZzoBT-RW-hwEN3WnLCQBz-Byl61g95_jbNUAtYsR.6pq9OCkPlT911exQTmfxbA/__results___files/__results___17_1.png,True,7168168,Azmine Toushik Wasi,azminetoushikwasi,https://storage.googleapis.com/kaggle-avatars/thumbnails/7168168-kg.jpg,/azminetoushikwasi,MASTER,7168168-kg.jpg,"{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 7876, 'mountSlug': 'california-housing-prices'}, 'name': 'California Housing Prices', 'dataSourceUrl': '/datasets/camnugent/california-housing-prices', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/5227/7876/3d18388d350d2791f4121a232acce097/dataset-thumbnail.jpg?t=2017-11-24-13-55-38'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 38454, 'mountSlug': 'melbourne-housing-snapshot'}, 'name': 'Melbourne Housing Snapshot', 'dataSourceUrl': '/datasets/dansbecker/melbourne-housing-snapshot', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2709/4483/d0ebddfbbd8bd5e3b2af1c21948dff0c/dataset-thumbnail.jpg'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3880399, 'mountSlug': 'software-professional-salaries-2022'}, 'name': 'Salary Dataset - 2022', 'dataSourceUrl': '/datasets/iamsouravbanerjee/software-professional-salaries-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2235743/3740052/2459c1270ec6c618517b3f22225f7626/dataset-thumbnail.png?t=2022-06-03-11-49-33'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3887725, 'mountSlug': 'ott-video-streaming-platforms-revenue-and-users'}, 'name': 'OTT, Video Streaming Platforms - Revenue and Users', 'dataSourceUrl': '/datasets/azminetoushikwasi/ott-video-streaming-platforms-revenue-and-users', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2309990/3887725/f7744cb3d0d06dc804005c7da6995edc/dataset-thumbnail.jpeg?t=2022-07-01-08-32-59'}","{'reference': {'sourceId': 3136, 'mountSlug': 'titanic'}, 'name': 'Titanic - Machine Learning from Disaster', 'dataSourceUrl': '/competitions/titanic', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/3136/logos/thumb76_76.png'}","{'reference': {'sourceId': 5407, 'mountSlug': 'house-prices-advanced-regression-techniques'}, 'name': 'House Prices - Advanced Regression Techniques', 'dataSourceUrl': '/competitions/house-prices-advanced-regression-techniques', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/5407/logos/thumb76_76.png'}","{'reference': {'sourceId': 8587, 'mountSlug': 'competitive-data-science-predict-future-sales'}, 'name': 'Predict Future Sales', 'dataSourceUrl': '/competitions/competitive-data-science-predict-future-sales', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/8587/logos/thumb76_76.png?t=2018-02-17-15-25-52'}","{'reference': {'sourceId': 33105, 'mountSlug': 'tabular-playground-series-may-2022'}, 'name': 'Tabular Playground Series - May 2022', 'dataSourceUrl': '/competitions/tabular-playground-series-may-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/33105/logos/thumb76_76.png?t=2021-12-30-01-26-33'}","{'reference': {'sourceId': 33106, 'mountSlug': 'tabular-playground-series-jun-2022'}, 'name': 'Tabular Playground Series - Jun 2022', 'dataSourceUrl': '/competitions/tabular-playground-series-jun-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/33106/logos/thumb76_76.png?t=2021-12-30-01-27-22'}","{'reference': {'sourceId': 34349, 'mountSlug': 'jpx-tokyo-stock-exchange-prediction'}, 'name': 'JPX Tokyo Stock Exchange Prediction', 'dataSourceUrl': '/competitions/jpx-tokyo-stock-exchange-prediction', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/34349/logos/thumb76_76.png?t=2022-03-28-08-13-20'}","{'reference': {'sourceId': 34377, 'mountSlug': 'spaceship-titanic'}, 'name': 'Spaceship Titanic', 'dataSourceUrl': '/competitions/spaceship-titanic', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/34377/logos/thumb76_76.png?t=2022-02-11-22-07-57'}","{'reference': {'sourceId': 35332, 'mountSlug': 'amex-default-prediction'}, 'name': 'American Express - Default Prediction', 'dataSourceUrl': '/competitions/amex-default-prediction', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/35332/logos/thumb76_76.png?t=2022-03-23-01-01-10'}",,,"{'id': 6603, 'name': 'categorical data', 'fullPath': 'data type > categorical data', 'description': 'Categorical data are observations that fall into discrete categories, like dog breed, dog color or whether or not a dog likes chew toys.', 'datasetCount': 873, 'competitionCount': 2, 'scriptCount': 1290, 'totalCount': 2165, 'tagUrl': '/tags/categorical-data'}","{'id': 13201, 'name': 'exploratory data analysis', 'fullPath': 'technique > exploratory data analysis', 'datasetCount': 1663, 'scriptCount': 23370, 'totalCount': 25033, 'tagUrl': '/tags/eda'}","{'id': 13202, 'name': 'data cleaning', 'fullPath': 'analysis > data cleaning', 'datasetCount': 903, 'scriptCount': 8856, 'totalCount': 9759, 'tagUrl': '/tags/data-cleaning'}","{'id': 13208, 'name': 'data visualization', 'fullPath': 'technique > data visualization', 'description': 'The art of depicting data in a visual format. Using charts and graphs, it is easier to observe patterns, relationships, and outliers.', 'datasetCount': 1997, 'scriptCount': 26290, 'totalCount': 28287, 'tagUrl': '/tags/data-visualization'}","{'id': 13215, 'name': 'data analytics', 'fullPath': 'technique > data analytics', 'datasetCount': 1739, 'competitionCount': 6, 'scriptCount': 6395, 'totalCount': 8140, 'tagUrl': '/tags/marketing-analytics'}","{'id': 14101, 'name': 'tabular data', 'fullPath': 'data type > tabular data', 'datasetCount': 4080, 'competitionCount': 149, 'scriptCount': 3379, 'totalCount': 7608, 'tagUrl': '/tags/tabular-data'}","{'id': 16580, 'name': 'gpu', 'fullPath': 'subject > science and technology > computer science > accelerators > gpu', 'description': 'A generalized processor that excels at small-to-medium-scale matrix operations. It is traditionally used for training machine learning models on very large datasets.', 'datasetCount': 92, 'scriptCount': 2284563, 'totalCount': 2284655, 'tagUrl': '/tags/gpu'}",,,,,
