id,scriptVersionId,languageName,aceLanguageName,isNotebook,versionNumber,forumTopicId,lastRunExecutionTimeSeconds,medal,title,totalComments,totalViews,totalVotes,totalLines,currentUrlSlug,scriptVersionDateCreated,dateEvaluated,lastRunTime,scriptUrl,scriptCommentsUrl,scriptInputUrl,scriptEditUrl,hasDataOutputFiles,cardImageUrl,isGpuEnabled,author_id,author_displayName,author_userName,author_thumbnailUrl,author_profileUrl,author_performanceTier,author_thumbnailName,dataSources_0,dataSources_1,dataSources_2,dataSources_3,dataSources_4,dataSources_5,dataSources_6,dataSources_7,dataSources_8,dataSources_9,dataSources_10,dataSources_11,dataSources_12,categories_0,categories_1,categories_2,categories_3,categories_4,categories_5,categories_6,categories_7,categories_8,categories_9,categories_10,categories_11
26802151,98759525,Python,python,True,8,323281,63,SILVER,➡️ Tutorial ✅ 07 Cross Validation Methods 📊,9,848,40,344,tutorial-07-cross-validation-methods,2022-06-19T10:43:52.773Z,2022-06-19T10:43:56.410Z,2022-06-19T10:43:56.410Z,/code/azminetoushikwasi/tutorial-07-cross-validation-methods,/code/azminetoushikwasi/tutorial-07-cross-validation-methods/comments,/code/azminetoushikwasi/tutorial-07-cross-validation-methods/data,/code/azminetoushikwasi/tutorial-07-cross-validation-methods/edit,True,,,7168168,Azmine Toushik Wasi,azminetoushikwasi,https://storage.googleapis.com/kaggle-avatars/thumbnails/7168168-kg.jpg,/azminetoushikwasi,MASTER,7168168-kg.jpg,"{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3781482, 'mountSlug': 'happiness-books-quotes-reviews-sentiments'}, 'name': 'Bestseller Happiness Books 📚 Reviews, Quotes', 'dataSourceUrl': '/datasets/azminetoushikwasi/happiness-books-quotes-reviews-sentiments', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2141328/3563148/5d0b0a7b973176f96b41d20aef9b6110/dataset-thumbnail.png?t=2022-05-02-07-29-59'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3804815, 'mountSlug': 'bestseller-selfhelp-books-inforeviewssentiment'}, 'name': '📑 Top Self-Help Books 📚📕 2022 Collection 📌', 'dataSourceUrl': '/datasets/azminetoushikwasi/bestseller-selfhelp-books-inforeviewssentiment', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2138823/3558431/b1b30299111be988d7af529c8606a5a2/dataset-thumbnail.jpg?t=2022-05-01-09-20-03'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3810619, 'mountSlug': 'parts-of-speech-collection-2022'}, 'name': '📕 Words - Parts of Speech 📰 Collection 2022 📌', 'dataSourceUrl': '/datasets/azminetoushikwasi/parts-of-speech-collection-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2141804/3564023/ed3ac2570640b111eb6eef3968a7471a/dataset-thumbnail.png?t=2022-05-02-10-26-20'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3828856, 'mountSlug': 'woman-harassment-dataset-200121-bangladesh'}, 'name': 'Woman Harassment Dataset 2001-21 | Bangladesh', 'dataSourceUrl': '/datasets/azminetoushikwasi/woman-harassment-dataset-200121-bangladesh', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2279848/3828856/ee7d4b6039c0656bc3e8bb754d479188/dataset-thumbnail.png?t=2022-06-19-10-56-02'}","{'reference': {'sourceId': 3136, 'mountSlug': 'titanic'}, 'name': 'Titanic - Machine Learning from Disaster', 'dataSourceUrl': '/competitions/titanic', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/3136/logos/thumb76_76.png'}","{'reference': {'sourceId': 5407, 'mountSlug': 'house-prices-advanced-regression-techniques'}, 'name': 'House Prices - Advanced Regression Techniques', 'dataSourceUrl': '/competitions/house-prices-advanced-regression-techniques', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/5407/logos/thumb76_76.png'}","{'reference': {'sourceId': 8587, 'mountSlug': 'competitive-data-science-predict-future-sales'}, 'name': 'Predict Future Sales', 'dataSourceUrl': '/competitions/competitive-data-science-predict-future-sales', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/8587/logos/thumb76_76.png?t=2018-02-17-15-25-52'}","{'reference': {'sourceId': 29781, 'mountSlug': 'store-sales-time-series-forecasting'}, 'name': 'Store Sales - Time Series Forecasting', 'dataSourceUrl': '/competitions/store-sales-time-series-forecasting', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/29781/logos/thumb76_76.png?t=2021-09-22-20-00-45'}","{'reference': {'sourceId': 33105, 'mountSlug': 'tabular-playground-series-may-2022'}, 'name': 'Tabular Playground Series - May 2022', 'dataSourceUrl': '/competitions/tabular-playground-series-may-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/33105/logos/thumb76_76.png?t=2021-12-30-01-26-33'}","{'reference': {'sourceId': 33106, 'mountSlug': 'tabular-playground-series-jun-2022'}, 'name': 'Tabular Playground Series - Jun 2022', 'dataSourceUrl': '/competitions/tabular-playground-series-jun-2022', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/33106/logos/thumb76_76.png?t=2021-12-30-01-27-22'}","{'reference': {'sourceId': 34349, 'mountSlug': 'jpx-tokyo-stock-exchange-prediction'}, 'name': 'JPX Tokyo Stock Exchange Prediction', 'dataSourceUrl': '/competitions/jpx-tokyo-stock-exchange-prediction', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/34349/logos/thumb76_76.png?t=2022-03-28-08-13-20'}","{'reference': {'sourceId': 34377, 'mountSlug': 'spaceship-titanic'}, 'name': 'Spaceship Titanic', 'dataSourceUrl': '/competitions/spaceship-titanic', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/34377/logos/thumb76_76.png?t=2022-02-11-22-07-57'}","{'reference': {'sourceId': 35887, 'mountSlug': 'AI4Code'}, 'name': 'Google AI4Code – Understand Code in Python Notebooks', 'dataSourceUrl': '/competitions/AI4Code', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-competitions/kaggle/35887/logos/thumb76_76.png?t=2022-05-09-23-41-45'}","{'id': 13201, 'name': 'exploratory data analysis', 'fullPath': 'technique > exploratory data analysis', 'datasetCount': 1625, 'scriptCount': 23160, 'totalCount': 24785, 'tagUrl': '/tags/eda'}","{'id': 13202, 'name': 'data cleaning', 'fullPath': 'analysis > data cleaning', 'datasetCount': 882, 'scriptCount': 8741, 'totalCount': 9623, 'tagUrl': '/tags/data-cleaning'}","{'id': 13210, 'name': 'statistical analysis', 'fullPath': 'analysis > statistical analysis', 'datasetCount': 307, 'scriptCount': 1780, 'totalCount': 2087, 'tagUrl': '/tags/statistical-analysis'}","{'id': 13215, 'name': 'data analytics', 'fullPath': 'technique > data analytics', 'datasetCount': 1694, 'competitionCount': 6, 'scriptCount': 6220, 'totalCount': 7920, 'tagUrl': '/tags/marketing-analytics'}","{'id': 13315, 'name': 'model comparison', 'fullPath': 'technique > model comparison', 'datasetCount': 81, 'scriptCount': 2706, 'totalCount': 2787, 'tagUrl': '/tags/model-comparison'}",,,,,,,
26870826,98702958,Python,python,True,10,325286,59,SILVER,▶️ Lionel Messi 📊 Extended EDA ⚽ Goals ,21,1259,46,380,lionel-messi-extended-eda-goals,2022-06-18T15:38:14.673Z,2022-06-18T15:38:16.407Z,2022-06-18T15:38:16.407Z,/code/azminetoushikwasi/lionel-messi-extended-eda-goals,/code/azminetoushikwasi/lionel-messi-extended-eda-goals/comments,/code/azminetoushikwasi/lionel-messi-extended-eda-goals/data,/code/azminetoushikwasi/lionel-messi-extended-eda-goals/edit,,https://www.kaggleusercontent.com/kf/98702958/eyJhbGciOiJkaXIiLCJlbmMiOiJBMTI4Q0JDLUhTMjU2In0..NZ1foYD_zTokg7GhXJtOfQ.BD3Eh2JyBQcTeYGePpYk8RGrSIUpSanMDRr2S0f-2UcKAaI0uLbnWKrIz9paxfSHUY96OVkUkkVvQUn1kKb7OtRfTNw-DzDKOo_aPGxCJNbleJMDN93ABgZjKC6qNUeBpelzZ89_Hlkswezu1Yb5rDJTP7DOxcBFAPC3KeFGdV5QwByGJyn0GLxVLDkgPeHl-W0taqhf6OQM4YxiUrWXyOpdBTnYoL22uhpd20LEI5A6LBTckIn4oPZlf1VYTDf98DJrDld-11GVv2DasTdLcaV0wiFBLQmHbyPcpO42L-F-8OXiqkDCdniQrbuIcFZzVC-l3Q68DLM4uaN9LhF4IDVMfEEfKcRgqaXxveskrQQmnp5djkoRHvEDK-Nf8VQzk5kK52rx5sQGtsWNq7Pq7GMAUL4Kui0zPIZ30DUeciQ3MABDtWYMp7a59nH8irImVxtBDR2RIKcbHK1DxTqfj_Ufj_8U-G4IQY9KhHC9rw5zggm99WYeO28SmL8QUvwi6nRFsVJiAAUHJ39tM_SjgpQV_Lt2EcBUD_XYaP9LyXfRlxgQ7EBtrKvKPD754QB6Crw8ab0EUyJkGnw7xymZT_9hFx7AoXNkWuQQzrp0lWa3M1YM-nZByevYWn2e3kthf6M-5BoUmhQX2Dak7gzYmrwbye0arvAGnoLZ4USsw3V5DxmniVitmG0Hkv-lF0xL.n4-DA9iwmBvfQOc5-p_bhQ/__results___files/__results___22_0.png,,7168168,Azmine Toushik Wasi,azminetoushikwasi,https://storage.googleapis.com/kaggle-avatars/thumbnails/7168168-kg.jpg,/azminetoushikwasi,MASTER,7168168-kg.jpg,"{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 589, 'mountSlug': 'soccer'}, 'name': 'European Soccer Database', 'dataSourceUrl': '/datasets/hugomathien/soccer', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/63/141/e5591c2bbb5997993769650c8bf5ab79/dataset-thumbnail.jpg'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 1336, 'mountSlug': 'football-events'}, 'name': 'Football Events', 'dataSourceUrl': '/datasets/secareanualin/football-events', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/712/1336/32bcaf498efc8122a07392edf71416c0/dataset-thumbnail.jpg'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 29747, 'mountSlug': 'fifa-world-cup'}, 'name': 'FIFA World Cup', 'dataSourceUrl': '/datasets/abecklas/fifa-world-cup', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/19728/25597/be06962b4be9a775876d089770b9707a/dataset-thumbnail.jpg?t=2018-04-04-18-49-45'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 39755, 'mountSlug': 'football-matches-of-spanish-league'}, 'name': 'Football Matches of Spanish League', 'dataSourceUrl': '/datasets/ricardomoya/football-matches-of-spanish-league', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/1391/2505/a27eb567d26cbe781638d430e98a2bc5/dataset-thumbnail.png'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 57051, 'mountSlug': 'fifa-2018-match-statistics'}, 'name': 'Predict FIFA 2018 Man of the Match', 'dataSourceUrl': '/datasets/mathan/fifa-2018-match-statistics', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/32736/42799/cf50933b87cc1bd45c401bc238471acb/dataset-thumbnail.jpg?t=2018-06-22-02-32-03'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 705412, 'mountSlug': 'fifa-20-complete-player-dataset'}, 'name': 'FIFA 20 complete player dataset', 'dataSourceUrl': '/datasets/stefanoleone992/fifa-20-complete-player-dataset', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/360179/705412/2719d06966d669c5da5a2e420c84febb/dataset-thumbnail.jpg?t=2019-09-26-20-21-23'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 1713018, 'mountSlug': 'top-football-leagues-scorers'}, 'name': 'Top Football Leagues Scorers', 'dataSourceUrl': '/datasets/mohamedhanyyy/top-football-leagues-scorers', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/1015903/1713018/cc9488ad401eadfc3939712e329da689/dataset-thumbnail.jpg?t=2020-12-04-18-37-09'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3792827, 'mountSlug': 'ucl-202122-uefa-champions-league'}, 'name': 'UCL ⚽ 2021-22 ⭐ Players Data | Champions League', 'dataSourceUrl': '/datasets/azminetoushikwasi/ucl-202122-uefa-champions-league', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2226795/3723699/d2381a14b3b91cea913bf7ddccd075e3/dataset-thumbnail.jpg?t=2022-05-31-07-56-09'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3807098, 'mountSlug': '-lionel-messi-all-club-goals'}, 'name': '⚽ Lionel Messi ⭐ All Club Goals 📈📊', 'dataSourceUrl': '/datasets/azminetoushikwasi/-lionel-messi-all-club-goals', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2156368/3594358/7aef69c3b9ec8850c3dff00a075c5f9a/dataset-thumbnail.jpg?t=2022-05-07-15-57-44'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3812890, 'mountSlug': 'international-football-results-from-1872-to-2017'}, 'name': 'International football results from 1872 to 2022', 'dataSourceUrl': '/datasets/martj42/international-football-results-from-1872-to-2017', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/4305/6656/174b3eae6099dbc6ef1149ce22eb3e5f/dataset-thumbnail.jpg?t=2017-11-10-00-33-18'}",,,,"{'id': 2603, 'name': 'football', 'fullPath': 'subject > health and fitness > exercise > sports > football', 'description': 'Some call it association football, some call it soccer, most call it sport ball. Come analyze the teams and players of the beautiful game.', 'datasetCount': 1558, 'competitionCount': 5, 'scriptCount': 779, 'totalCount': 2342, 'tagUrl': '/tags/association-football'}","{'id': 4141, 'name': 'sports', 'fullPath': 'subject > health and fitness > exercise > sports', 'description': ""The sports tag covers the whole spectrum of sports around the world. We've got tennis, we've got football, and we've even got kitefoil racing."", 'datasetCount': 3568, 'competitionCount': 17, 'scriptCount': 3202, 'totalCount': 6787, 'tagUrl': '/tags/sports'}","{'id': 13201, 'name': 'exploratory data analysis', 'fullPath': 'technique > exploratory data analysis', 'datasetCount': 1625, 'scriptCount': 23160, 'totalCount': 24785, 'tagUrl': '/tags/eda'}","{'id': 13208, 'name': 'data visualization', 'fullPath': 'technique > data visualization', 'description': 'The art of depicting data in a visual format. Using charts and graphs, it is easier to observe patterns, relationships, and outliers.', 'datasetCount': 1955, 'scriptCount': 26075, 'totalCount': 28030, 'tagUrl': '/tags/data-visualization'}","{'id': 13215, 'name': 'data analytics', 'fullPath': 'technique > data analytics', 'datasetCount': 1694, 'competitionCount': 6, 'scriptCount': 6220, 'totalCount': 7920, 'tagUrl': '/tags/marketing-analytics'}",,,,,,,
27667852,98399005,Python,python,True,11,329193,52,SILVER,UCL ⚽ EDA & Viz ⭐ 2021-22 ⭐ Players & Teams,17,980,35,536,ucl-eda-viz-2021-22-players-teams,2022-06-15T04:45:53.597Z,2022-06-15T04:45:57.837Z,2022-06-15T04:45:57.837Z,/code/azminetoushikwasi/ucl-eda-viz-2021-22-players-teams,/code/azminetoushikwasi/ucl-eda-viz-2021-22-players-teams/comments,/code/azminetoushikwasi/ucl-eda-viz-2021-22-players-teams/data,/code/azminetoushikwasi/ucl-eda-viz-2021-22-players-teams/edit,,https://www.kaggleusercontent.com/kf/98399005/eyJhbGciOiJkaXIiLCJlbmMiOiJBMTI4Q0JDLUhTMjU2In0..DtQ0kCgqbpBLcanMdmgbBA.FfsRv6kmSH52dTDZilXpMuFlpnz1G2xBcU_5BkLAKXc7QeJoXqeUz0wRrxAFVBdD3vHPzpvzLSs-N7K8zx5QSDsXmXs9_4EURwGVaDtfWSG5ob8Wdx_XxJr_fbhw5rs3TWus917q9MYGOxatmNnv1cm5KZUrmvjTAwd75XTYR71RlK-NrKWRwa1w-JSbyYcYApZ-dtOmllrprdwaW0SnbkVBquh2dhXxplgwA8KX1K-TqWEJ9sg6_ZbrGduKziwus6Xr0zAKkSjHRXXWb7wJUCfTzldXo0Ugxzn24kBNw2EGrQugK6HkukLHrKxtluR6OEnqv7VuUU8ura55GhEC7NMWHSNkGs-vc_tWP7aLwosQfJwxEKlh7qwxOJpx-KEzER5tC3492VWTIMlutCg85GE5wTZ5pV1yIHTkgWGVNigZlQQTvY_41txbuG7dz6xxloKpwRl67GdzqSyxo4ssT8o-Ya84oCY9DKKli_ZmlAKGGaQJVkS5cdwGW6awKhfHmDvpqfHlcoAXYZhby2M4qBY8-cbPh0Rfez9k2-zhXggOeb4nHLaW1IG3VvBZACVjxWUmCoyhQ3AgBBcFXK-mcBqPBTlYlNf_8is_Z4RUfi0QvsCUC_BWJAToKyWhs6m8vDHav6Zb5ZR2NB9zComYiH8X4RIrnKovhsggj7rmhCrvylh8Wmzpsx8WLULS4rpR.d7vYrahEXw2NKXmaEYCe_Q/__results___files/__results___100_0.png,,7168168,Azmine Toushik Wasi,azminetoushikwasi,https://storage.googleapis.com/kaggle-avatars/thumbnails/7168168-kg.jpg,/azminetoushikwasi,MASTER,7168168-kg.jpg,"{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 589, 'mountSlug': 'soccer'}, 'name': 'European Soccer Database', 'dataSourceUrl': '/datasets/hugomathien/soccer', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/63/141/e5591c2bbb5997993769650c8bf5ab79/dataset-thumbnail.jpg'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 36483, 'mountSlug': 'tweets-during-r-madrid-vs-liverpool-ucl-2018'}, 'name': 'Tweets during Real Madrid vs Liverpool ', 'dataSourceUrl': '/datasets/xvivancos/tweets-during-r-madrid-vs-liverpool-ucl-2018', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/28627/36483/787a65ca94292935814682b5a607effb/dataset-thumbnail.jpg?t=2018-05-26-22-22-40'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 1746550, 'mountSlug': 'uefa-champions-league-players-group-stage-2020'}, 'name': 'UEFA Champions league Players (Group Stage) - 2020', 'dataSourceUrl': '/datasets/omarmohamedhamed/uefa-champions-league-players-group-stage-2020', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/1035652/1744453/f8884b75a91e2eaa8455b4513e6b4222/dataset-thumbnail.jpg?t=2020-12-14-23-02-30'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 2460912, 'mountSlug': 'ucl-statistics'}, 'name': 'UCL statistics (1993-2020)', 'dataSourceUrl': '/datasets/bakar31/ucl-statistics', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/1365485/2268071/09c0e1d927c26dc22a88d36a8833de8b/dataset-thumbnail.jpg?t=2021-05-25-09-08-02'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 2867375, 'mountSlug': 'uefa-champions-league-quarter-finals-since-1980'}, 'name': 'UEFA Champions League Quarter Finals Since 1980', 'dataSourceUrl': '/datasets/johnharshith/uefa-champions-league-quarter-finals-since-1980', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/1744241/2849352/0186e375d5ea34a3387d870e2675bbeb/dataset-thumbnail.png?t=2021-11-24-22-15-33'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3714068, 'mountSlug': '20212022-football-player-stats'}, 'name': '2021-2022 Football Player Stats', 'dataSourceUrl': '/datasets/vivovinco/20212022-football-player-stats', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2152934/3586160/cb6c95710cbf178cb9d6d5f0bd839f08/dataset-thumbnail.png?t=2022-05-06-09-11-46'}","{'reference': {'sourceType': 'DATA_SOURCE_TYPE_DATASET_VERSION', 'sourceId': 3792827, 'mountSlug': 'ucl-202122-uefa-champions-league'}, 'name': 'UCL ⚽ 2021-22 ⭐ Players Data | Champions League', 'dataSourceUrl': '/datasets/azminetoushikwasi/ucl-202122-uefa-champions-league', 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-datasets-images/2226795/3723699/d2381a14b3b91cea913bf7ddccd075e3/dataset-thumbnail.jpg?t=2022-05-31-07-56-09'}",,,,,,,"{'id': 1219, 'name': 'research', 'fullPath': 'subject > science and technology > research', 'description': ""Research is our endeavor to systematically increase our knowledge about the world. Whether it's undertaken by greats like Einstein or underpaid graduate students, you'll find the fruits of their labor in this tag plus the kernels that make their work reproducible."", 'datasetCount': 339, 'competitionCount': 6, 'scriptCount': 248, 'totalCount': 593, 'tagUrl': '/tags/research'}","{'id': 2603, 'name': 'football', 'fullPath': 'subject > health and fitness > exercise > sports > football', 'description': 'Some call it association football, some call it soccer, most call it sport ball. Come analyze the teams and players of the beautiful game.', 'datasetCount': 1558, 'competitionCount': 5, 'scriptCount': 779, 'totalCount': 2342, 'tagUrl': '/tags/association-football'}","{'id': 4141, 'name': 'sports', 'fullPath': 'subject > health and fitness > exercise > sports', 'description': ""The sports tag covers the whole spectrum of sports around the world. We've got tennis, we've got football, and we've even got kitefoil racing."", 'datasetCount': 3568, 'competitionCount': 17, 'scriptCount': 3202, 'totalCount': 6787, 'tagUrl': '/tags/sports'}","{'id': 13201, 'name': 'exploratory data analysis', 'fullPath': 'technique > exploratory data analysis', 'datasetCount': 1625, 'scriptCount': 23160, 'totalCount': 24785, 'tagUrl': '/tags/eda'}","{'id': 13202, 'name': 'data cleaning', 'fullPath': 'analysis > data cleaning', 'datasetCount': 882, 'scriptCount': 8741, 'totalCount': 9623, 'tagUrl': '/tags/data-cleaning'}","{'id': 13208, 'name': 'data visualization', 'fullPath': 'technique > data visualization', 'description': 'The art of depicting data in a visual format. Using charts and graphs, it is easier to observe patterns, relationships, and outliers.', 'datasetCount': 1955, 'scriptCount': 26075, 'totalCount': 28030, 'tagUrl': '/tags/data-visualization'}","{'id': 13210, 'name': 'statistical analysis', 'fullPath': 'analysis > statistical analysis', 'datasetCount': 307, 'scriptCount': 1780, 'totalCount': 2087, 'tagUrl': '/tags/statistical-analysis'}","{'id': 13213, 'name': 'survey analysis', 'fullPath': 'analysis > survey analysis', 'datasetCount': 180, 'competitionCount': 4, 'scriptCount': 471, 'totalCount': 655, 'tagUrl': '/tags/survey-analysis'}","{'id': 13215, 'name': 'data analytics', 'fullPath': 'technique > data analytics', 'datasetCount': 1694, 'competitionCount': 6, 'scriptCount': 6220, 'totalCount': 7920, 'tagUrl': '/tags/marketing-analytics'}","{'id': 14101, 'name': 'tabular data', 'fullPath': 'data type > tabular data', 'datasetCount': 3982, 'competitionCount': 148, 'scriptCount': 3323, 'totalCount': 7453, 'tagUrl': '/tags/tabular-data'}",,
